data_case,variant,sharing,alpha,seed,round,cum_mb,pooled_val,pooled_test
filtered,fedgen_full,full,0.5,seed_42,1,16.779022216796875,0.627884864491429,0.6462673163491732
filtered,fedgen_full,full,0.5,seed_42,2,25.168533325195312,0.628026993767901,0.6446531857086808
filtered,fedgen_full,full,0.5,seed_42,3,33.55804443359375,0.6290811252320845,0.6437709107553901
filtered,fedgen_full,full,0.5,seed_42,4,41.94755554199219,0.627184005238993,0.6427227519183661
filtered,fedgen_full,full,0.5,seed_42,5,50.337066650390625,0.6285351688999553,0.6440843533979022
filtered,fedgen_full,full,0.5,seed_42,6,58.72657775878906,0.6277730321392074,0.6455838849642899
filtered,fedgen_full,full,0.5,seed_42,7,67.1160888671875,0.626168410598886,0.6434619887360373
filtered,fedgen_full,full,0.5,seed_42,8,75.50559997558594,0.6254445228054519,0.6417549299183372
filtered,fedgen_full_medoid,full,0.5,seed_42,0,8.389511108398438,0.6258110724103685,0.6399309478643427
filtered,fedgen_full_medoid,full,0.5,seed_42,1,16.779022216796875,0.6268025590466183,0.6447786776967828
filtered,fedgen_full_medoid,full,0.5,seed_42,2,25.168533325195312,0.6288413045668476,0.6430128635481314
filtered,fedgen_full_medoid,full,0.5,seed_42,3,33.55804443359375,0.6278988255444091,0.6403357607291883
filtered,fedgen_full_medoid,full,0.5,seed_42,4,41.94755554199219,0.6297762993134617,0.6418914297515339
filtered,fedgen_full_medoid,full,0.5,seed_42,5,50.337066650390625,0.6255529368586191,0.640805203181068
filtered,fedgen_full_medoid,full,0.5,seed_42,6,58.72657775878906,0.6278861598468601,0.6413016161304416
filtered,fedgen_full_medoid,full,0.5,seed_42,7,67.1160888671875,0.6259339152837549,0.6388315425280561
filtered,fedgen_full_medoid,full,0.5,seed_42,8,75.50559997558594,0.625309482001756,0.6362393865601209
filtered,fedgen_full_medoid,full,0.5,seed_42,9,83.89511108398438,0.6232429942860432,0.6372987447940681
filtered,fedgen_gmm,partial,0.5,seed_42,0,0.0196075439453125,0.518529663639373,0.5010179958090504
filtered,fedgen_gmm,partial,0.5,seed_42,1,0.039215087890625,0.6295814562673614,0.6304349958142095
filtered,fedgen_gmm,partial,0.5,seed_42,2,0.0588226318359375,0.605836475769657,0.6050468313573103
filtered,fedgen_gmm,partial,0.5,seed_42,3,0.07843017578125,0.6257332791203097,0.621816721473476
filtered,fedgen_gmm,partial,0.5,seed_42,4,0.0980377197265625,0.6178131161933822,0.619527549418201
filtered,fedgen_gmm,partial,0.5,seed_42,5,0.117645263671875,0.6406768591948646,0.6405661337286146
filtered,fedgen_gmm,partial,0.5,seed_42,6,0.1372528076171875,0.6404057341067084,0.6386929100844988
filtered,fedgen_gmm,partial,0.5,seed_42,7,0.1568603515625,0.6225603059917385,0.6197537593578816
filtered,fedgen_gmm,partial,0.5,seed_42,8,0.1764678955078125,0.5950550166237281,0.602455160654008
filtered,fedgen_gmm,partial,0.5,seed_42,9,0.196075439453125,0.6163422760834208,0.6157930932744519
filtered,fedgen_gmm,partial,0.5,seed_42,10,0.2156829833984375,0.651425214813109,0.6472915312075984
filtered,fedgen_gmm,partial,0.5,seed_42,11,0.23529052734375,0.6257352941176471,0.6293484116803301
filtered,fedgen_gmm,partial,0.5,seed_42,12,0.2548980712890625,0.6261488363390377,0.6232371676748167
filtered,fedgen_gmm,partial,0.5,seed_42,13,0.274505615234375,0.6470651923602815,0.643897526514221
filtered,fedgen_gmm,partial,0.5,seed_42,14,0.2941131591796875,0.6203335540235179,0.6217929562765838
filtered,fedgen_gmm,partial,0.5,seed_42,15,0.313720703125,0.6593395846226917,0.6547995839187796
filtered,fedgen_gmm,partial,0.5,seed_42,16,0.3333282470703125,0.6268784452856259,0.6286142446010606
filtered,fedgen_gmm,partial,0.5,seed_42,17,0.352935791015625,0.6191739230558875,0.6154522714905445
filtered,fedgen_gmm,partial,0.5,seed_42,18,0.3725433349609375,0.6125428546755134,0.6055365016823102
filtered,fedgen_gmm,partial,0.5,seed_42,19,0.39215087890625,0.5616569035248061,0.5842413528524135
filtered,fedgen_gmm,partial,0.5,seed_42,20,0.4117584228515625,0.6325983390664806,0.6289261931393082
filtered,fedgen_gmm_full,full,0.5,seed_42,0,8.305740356445312,0.6238550137451604,0.6426722205459308
filtered,fedgen_gmm_full,full,0.5,seed_42,1,16.611480712890625,0.6312363088127347,0.645829339477703
filtered,fedgen_gmm_full,full,0.5,seed_42,2,24.917221069335938,0.6292665409692138,0.6447134479140185
filtered,fedgen_gmm_full,full,0.5,seed_42,3,33.22296142578125,0.6265651851638625,0.644694343811627
filtered,fedgen_gmm_full,full,0.5,seed_42,4,41.52870178222656,0.6276808819931202,0.6429993144487748
filtered,fedgen_gmm_full,full,0.5,seed_42,5,49.834442138671875,0.6293858935793549,0.6452540327151113
filtered,fedgen_gmm_full,full,0.5,seed_42,6,58.14018249511719,0.6296209286259157,0.6453450070636653
filtered,fedgen_paper_full,full,0.5,seed_42,0,8.389549255371094,0.6230337943839145,0.6407341502227084
filtered,fedgen_paper_full,full,0.5,seed_42,1,16.779098510742188,0.6295276990169691,0.6448224536747226
filtered,fedgen_paper_full,full,0.5,seed_42,2,25.16864776611328,0.6313943421753335,0.6444640857432979
filtered,fedgen_paper_full,full,0.5,seed_42,3,33.558197021484375,0.6311597389139163,0.6447037681616035
filtered,fedgen_paper_full,full,0.5,seed_42,4,41.94774627685547,0.6292007656989882,0.6419693019549984
filtered,fedgen_paper_full,full,0.5,seed_42,5,50.33729553222656,0.62721271895105,0.6407514409677872
filtered,fedgen_paper_full,full,0.5,seed_42,6,58.726844787597656,0.626887656702025,0.6408332080584372
filtered,fedgen_paper_full,full,0.5,seed_42,7,67.11639404296875,0.6267577973200535,0.6404322006899237
filtered,fedgen_paper_full_medoid,full,0.5,seed_42,0,8.389549255371094,0.6300164438175564,0.6416105764601601
filtered,fedgen_paper_full_medoid,full,0.5,seed_42,1,16.779098510742188,0.6302607262626118,0.6461299098373204
filtered,fedgen_paper_full_medoid,full,0.5,seed_42,2,25.16864776611328,0.6300699132111861,0.6468521240824732
filtered,fedgen_paper_full_medoid,full,0.5,seed_42,3,33.558197021484375,0.630508247096245,0.6451250289434813
filtered,fedgen_paper_full_medoid,full,0.5,seed_42,4,41.94774627685547,0.6296707278458239,0.6453234255576215
filtered,fedgen_paper_full_medoid,full,0.5,seed_42,5,50.33729553222656,0.6283972135465392,0.6420165130957345
filtered,fedgen_paper_full_medoid,full,0.5,seed_42,6,58.726844787597656,0.6266023186862217,0.6426860122776038
filtered,fedgen_paper_full_medoid,full,0.5,seed_42,7,67.11639404296875,0.6203952633169735,0.6375695735397353
filtered,fedgen_paper_full_medoid,full,0.5,seed_42,8,75.50594329833984,0.6191827746513335,0.6369626862656368
filtered,fedgen_paper_full_no_proto,full,0.5,seed_42,0,8.389549255371094,0.6230337943839145,0.6407341502227084
filtered,fedgen_paper_full_no_proto,full,0.5,seed_42,1,16.779098510742188,0.6291245556211229,0.6442070487293039
filtered,fedgen_paper_full_no_proto,full,0.5,seed_42,2,25.16864776611328,0.630849969055398,0.6433372757253724
filtered,fedgen_paper_full_no_proto,full,0.5,seed_42,3,33.558197021484375,0.6300784049856791,0.6430323124438148
filtered,fedgen_paper_full_no_proto,full,0.5,seed_42,4,41.94774627685547,0.6277343873688453,0.643165377114215
filtered,fedgen_paper_full_no_proto,full,0.5,seed_42,5,50.33729553222656,0.6250454453863757,0.6401958001929514
filtered,fedgen_paper_full_no_proto,full,0.5,seed_42,6,58.726844787597656,0.6231757077678147,0.6426925250397827
filtered,fedgen_paper_full_no_proto,full,0.5,seed_42,7,67.11639404296875,0.6185044401905612,0.638311773025692
filtered,fedgen_paper_partial,partial,0.5,seed_42,0,0.10341644287109375,0.6361895680709279,0.6421583125295277
filtered,fedgen_paper_partial,partial,0.5,seed_42,1,0.2068328857421875,0.6194084183710186,0.624050420119133
filtered,fedgen_paper_partial,partial,0.5,seed_42,2,0.31024932861328125,0.6235904733804458,0.6188571563277971
filtered,fedgen_paper_partial,partial,0.5,seed_42,3,0.413665771484375,0.6155498064163273,0.6257104848881697
filtered,fedgen_paper_partial,partial,0.5,seed_42,4,0.5170822143554688,0.6166646036932023,0.6208222737692449
filtered,fedgen_paper_partial,partial,0.5,seed_42,5,0.6204986572265625,0.6278787115531311,0.6288172639993355
filtered,fedgen_paper_partial_medoid,partial,0.5,seed_42,0,0.10341644287109375,0.6462447646051324,0.6509801553837787
filtered,fedgen_paper_partial_medoid,partial,0.5,seed_42,1,0.2068328857421875,0.6223687013342161,0.6203706711776867
filtered,fedgen_paper_partial_medoid,partial,0.5,seed_42,2,0.31024932861328125,0.633566761179637,0.6296018602900646
filtered,fedgen_paper_partial_medoid,partial,0.5,seed_42,3,0.413665771484375,0.6383823169590812,0.6343823426604772
filtered,fedgen_paper_partial_medoid,partial,0.5,seed_42,4,0.5170822143554688,0.636717497373307,0.6299861771092297
filtered,fedgen_paper_partial_medoid,partial,0.5,seed_42,5,0.6204986572265625,0.6372044070870335,0.6306352824063937
filtered,fedgen_paper_partial_no_proto,partial,0.5,seed_42,0,0.10341644287109375,0.6361895680709279,0.6421583125295277
filtered,fedgen_paper_partial_no_proto,partial,0.5,seed_42,1,0.2068328857421875,0.6125411635170339,0.6185029642262401
filtered,fedgen_paper_partial_no_proto,partial,0.5,seed_42,2,0.31024932861328125,0.6004640970653004,0.6083864864117985
filtered,fedgen_paper_partial_no_proto,partial,0.5,seed_42,3,0.413665771484375,0.6140687833733934,0.6289079574052072
filtered,fedgen_paper_partial_no_proto,partial,0.5,seed_42,4,0.5170822143554688,0.6309529138300781,0.6420310838048445
filtered,fedgen_paper_partial_no_proto,partial,0.5,seed_42,5,0.6204986572265625,0.6019479626937636,0.6092141307835179
filtered,fedgen_partial,partial,0.5,seed_42,0,0.1033782958984375,0.6607732912102938,0.6577318465437946
filtered,fedgen_partial,partial,0.5,seed_42,1,0.206756591796875,0.5873340505764331,0.5936778216746462
filtered,fedgen_partial,partial,0.5,seed_42,2,0.3101348876953125,0.6052301414815988,0.6110110657192871
filtered,fedgen_partial,partial,0.5,seed_42,3,0.41351318359375,0.6287676851998446,0.6252538380984533
filtered,fedgen_partial,partial,0.5,seed_42,4,0.5168914794921875,0.6222797895767066,0.6279409910033469
filtered,fedgen_partial,partial,0.5,seed_42,5,0.620269775390625,0.5587958591804718,0.5608805857215633
filtered,fedgen_partial_medoid,partial,0.5,seed_42,0,0.1033782958984375,0.6607732912102938,0.6577318465437946
filtered,fedgen_partial_medoid,partial,0.5,seed_42,1,0.206756591796875,0.6027910231868623,0.6075365581773298
filtered,fedgen_partial_medoid,partial,0.5,seed_42,2,0.3101348876953125,0.6201518444422056,0.6224047472774995
filtered,fedgen_partial_medoid,partial,0.5,seed_42,3,0.41351318359375,0.630659227968163,0.62709932503776
filtered,fedgen_partial_medoid,partial,0.5,seed_42,4,0.5168914794921875,0.6313070855942082,0.6341687240610091
filtered,fedgen_partial_medoid,partial,0.5,seed_42,5,0.620269775390625,0.6024543747031477,0.6023405998902689
filtered,fedgen_zhu,partial,0.5,seed_42,0,0.1033782958984375,0.6396471955554917,0.6394905574398297
filtered,fedgen_zhu,partial,0.5,seed_42,1,0.206756591796875,0.6127533499330733,0.6161147854157241
filtered,fedgen_zhu,partial,0.5,seed_42,2,0.3101348876953125,0.6125315562975863,0.615364872776128
filtered,fedgen_zhu,partial,0.5,seed_42,3,0.41351318359375,0.6263345759150246,0.6297045703806626
filtered,fedgen_zhu,partial,0.5,seed_42,4,0.5168914794921875,0.6107801637904978,0.6127539702692152
filtered,fedgen_zhu,partial,0.5,seed_42,5,0.620269775390625,0.6052670591113861,0.610254525386415
filtered,fedgen_zhu_code_full,full,0.5,seed_42,0,8.389549255371094,0.6266705767210237,0.642779017075543
filtered,fedgen_zhu_code_full,full,0.5,seed_42,1,16.779098510742188,0.6283511564645432,0.6457241136730871
filtered,fedgen_zhu_code_full,full,0.5,seed_42,2,25.16864776611328,0.6262223117776595,0.6442092196500303
filtered,fedgen_zhu_code_full,full,0.5,seed_42,3,33.558197021484375,0.6254808647217146,0.6413296082376889
filtered,fedgen_zhu_code_full,full,0.5,seed_42,4,41.94774627685547,0.6251544711351631,0.6392643985806368
filtered,fedgen_zhu_code_full,full,0.5,seed_42,5,50.33729553222656,0.6251081621785,0.6380755257701827
filtered,fedgen_zhu_code_full,full,0.5,seed_42,6,58.726844787597656,0.6232787245066855,0.6395457371366434
filtered,fedgen_zhu_code_full_medoid,full,0.5,seed_42,0,8.389549255371094,0.6266705767210237,0.642779017075543
filtered,fedgen_zhu_code_full_medoid,full,0.5,seed_42,1,16.779098510742188,0.6291276140992242,0.645227445321275
filtered,fedgen_zhu_code_full_medoid,full,0.5,seed_42,2,25.16864776611328,0.628741454252364,0.6434829828164729
filtered,fedgen_zhu_code_full_medoid,full,0.5,seed_42,3,33.558197021484375,0.6273180385440205,0.6394861134374016
filtered,fedgen_zhu_code_full_medoid,full,0.5,seed_42,4,41.94774627685547,0.625601548669382,0.6398060433018489
filtered,fedgen_zhu_code_full_medoid,full,0.5,seed_42,5,50.33729553222656,0.6237430014824622,0.6409330448716033
filtered,fedgen_zhu_code_full_medoid,full,0.5,seed_42,6,58.726844787597656,0.6231922955137523,0.639791447052495
filtered,fedgen_zhu_code_partial,partial,0.5,seed_42,0,0.10341644287109375,0.5943816476921083,0.6091881563555339
filtered,fedgen_zhu_code_partial,partial,0.5,seed_42,1,0.2068328857421875,0.6344086702456857,0.6341537319378756
filtered,fedgen_zhu_code_partial,partial,0.5,seed_42,2,0.31024932861328125,0.6260701075145008,0.625840229326871
filtered,fedgen_zhu_code_partial,partial,0.5,seed_42,3,0.413665771484375,0.6345718130658183,0.628376477701043
filtered,fedgen_zhu_code_partial,partial,0.5,seed_42,4,0.5170822143554688,0.607142122080053,0.6133322141598483
filtered,fedgen_zhu_code_partial,partial,0.5,seed_42,5,0.6204986572265625,0.6255595215820609,0.6230552062075869
filtered,fedgen_zhu_code_partial,partial,0.5,seed_42,6,0.7239151000976562,0.6244796989018264,0.6189054273886526
filtered,fedgen_zhu_code_partial,partial,0.5,seed_42,7,0.82733154296875,0.6228104895004246,0.6195574698138582
filtered,fedgen_zhu_code_partial,partial,0.5,seed_42,8,0.9307479858398438,0.6182643316685618,0.6211958892262415
filtered,fedgen_zhu_code_partial_medoid,partial,0.5,seed_42,0,0.10341644287109375,0.5943816476921083,0.6091881563555339
filtered,fedgen_zhu_code_partial_medoid,partial,0.5,seed_42,1,0.2068328857421875,0.6218738755595216,0.6262014322253618
filtered,fedgen_zhu_code_partial_medoid,partial,0.5,seed_42,2,0.31024932861328125,0.6192259531657047,0.618581615407142
filtered,fedgen_zhu_code_partial_medoid,partial,0.5,seed_42,3,0.413665771484375,0.634429755753537,0.6330246743784923
filtered,fedgen_zhu_code_partial_medoid,partial,0.5,seed_42,4,0.5170822143554688,0.625727486002965,0.6261800550412686
filtered,fedgen_zhu_code_partial_medoid,partial,0.5,seed_42,5,0.6204986572265625,0.6288617423969833,0.6267550170105687
filtered,fedgen_zhu_code_partial_medoid,partial,0.5,seed_42,6,0.7239151000976562,0.5780176744052159,0.5825312164353308
filtered,fedgen_zhu_code_partial_medoid,partial,0.5,seed_42,7,0.82733154296875,0.6431725413434276,0.6325231661504729
filtered,fedgen_zhu_code_partial_medoid,partial,0.5,seed_42,8,0.9307479858398438,0.605179226816736,0.6046170784443559
filtered,fedgen_zhu_code_partial_medoid,partial,0.5,seed_42,9,1.0341644287109375,0.6264710200204378,0.6194282489501556
filtered,fedgen_zhu_code_partial_medoid,partial,0.5,seed_42,10,1.1375808715820312,0.6313852746873156,0.6243747173652767
filtered,fedgen_zhu_code_partial_medoid,partial,0.5,seed_42,11,1.240997314453125,0.6357413031275637,0.6186345986429855
filtered,fedgen_zhu_code_partial_medoid,partial,0.5,seed_42,12,1.3444137573242188,0.5964975388246808,0.5990353858545973
filtered,fedgen_zhu_full,full,0.5,seed_42,0,8.389511108398438,0.6267112724708185,0.641091879648037
filtered,fedgen_zhu_full,full,0.5,seed_42,1,16.779022216796875,0.6289866722318975,0.6441608208879557
filtered,fedgen_zhu_full,full,0.5,seed_42,2,25.168533325195312,0.6280579383698671,0.6455163948699457
filtered,fedgen_zhu_full,full,0.5,seed_42,3,33.55804443359375,0.6284328358208955,0.6453277929393179
filtered,fedgen_zhu_full,full,0.5,seed_42,4,41.94755554199219,0.6266388764950561,0.6441377325075254
filtered,fedgen_zhu_full,full,0.5,seed_42,5,50.337066650390625,0.6231129549935952,0.6416803013258401
filtered,fedgen_zhu_full,full,0.5,seed_42,6,58.72657775878906,0.6218056175247196,0.6397109442039149
filtered,fedgen_zhu_full_medoid,full,0.5,seed_42,0,8.389511108398438,0.62373051569539,0.6427484454036678
filtered,fedgen_zhu_full_medoid,full,0.5,seed_42,1,16.779022216796875,0.630899876221592,0.6464370440396043
filtered,fedgen_zhu_full_medoid,full,0.5,seed_42,2,25.168533325195312,0.6298962276371277,0.643717978600034
filtered,fedgen_zhu_full_medoid,full,0.5,seed_42,3,33.55804443359375,0.6274595201427768,0.6427776123621318
filtered,fedgen_zhu_full_medoid,full,0.5,seed_42,4,41.94755554199219,0.6258101368758905,0.6433968355740044
filtered,fedgen_zhu_full_medoid,full,0.5,seed_42,5,50.337066650390625,0.623172253486665,0.6412895355951057
filtered,fedgen_zhu_full_medoid,full,0.5,seed_42,6,58.72657775878906,0.6230630838094964,0.640080485992019
filtered,fedgen_zhu_full_no_proto,full,0.5,seed_42,0,8.389511108398438,0.62373051569539,0.6427484454036678
filtered,fedgen_zhu_full_no_proto,full,0.5,seed_42,1,16.779022216796875,0.6294402985074627,0.6461421053037535
filtered,fedgen_zhu_full_no_proto,full,0.5,seed_42,2,25.168533325195312,0.6286216698570791,0.6460322311747587
filtered,fedgen_zhu_full_no_proto,full,0.5,seed_42,3,33.55804443359375,0.6284903711912952,0.6443170888698835
filtered,fedgen_zhu_full_no_proto,full,0.5,seed_42,4,41.94755554199219,0.6249729774464227,0.6431001345613286
filtered,fedgen_zhu_full_no_proto,full,0.5,seed_42,5,50.337066650390625,0.6247123591300968,0.6401230743486204
filtered,fedgen_zhu_full_no_proto,full,0.5,seed_42,6,58.72657775878906,0.6214242073144403,0.6378352431561468
filtered,fedgen_zhu_medoid,partial,0.5,seed_42,0,0.1033782958984375,0.6396471955554917,0.6394905574398297
filtered,fedgen_zhu_medoid,partial,0.5,seed_42,1,0.206756591796875,0.6248491630564631,0.6267483510069267
filtered,fedgen_zhu_medoid,partial,0.5,seed_42,2,0.3101348876953125,0.604908353603247,0.6067562271073218
filtered,fedgen_zhu_medoid,partial,0.5,seed_42,3,0.41351318359375,0.6145352912390794,0.6190230146712867
filtered,fedgen_zhu_medoid,partial,0.5,seed_42,4,0.5168914794921875,0.58756919356928,0.5934923228836447
filtered,fedgen_zhu_medoid,partial,0.5,seed_42,5,0.620269775390625,0.6150358381669282,0.6197471444347272
filtered,fedgen_zhu_no_proto,partial,0.5,seed_42,0,0.1033782958984375,0.6396471955554917,0.6394905574398297
filtered,fedgen_zhu_no_proto,partial,0.5,seed_42,1,0.206756591796875,0.6262018739475238,0.6314533108763077
filtered,fedgen_zhu_no_proto,partial,0.5,seed_42,2,0.3101348876953125,0.6189790440276918,0.6194371369550115
filtered,fedgen_zhu_no_proto,partial,0.5,seed_42,3,0.41351318359375,0.6181490090530952,0.6289514907508306
filtered,fedgen_zhu_no_proto,partial,0.5,seed_42,4,0.5168914794921875,0.6135813339282373,0.617669905322827
filtered,fedgen_zhu_no_proto,partial,0.5,seed_42,5,0.620269775390625,0.6247647490608673,0.6243286555355132
filtered,fedgen_zhu_pyhat,partial,0.5,seed_42,0,0.10341644287109375,0.6129586277868133,0.613002336370426
filtered,fedgen_zhu_pyhat,partial,0.5,seed_42,1,0.2068328857421875,0.6055067718303372,0.6012516405137125
filtered,fedgen_zhu_pyhat,partial,0.5,seed_42,2,0.31024932861328125,0.6017924120957412,0.6057243757159888
filtered,fedgen_zhu_pyhat,partial,0.5,seed_42,3,0.413665771484375,0.5988551576735416,0.6151303367169559
filtered,fedgen_zhu_pyhat,partial,0.5,seed_42,4,0.5170822143554688,0.593671433094892,0.6088850958221422
filtered,fedgen_zhu_pyhat,partial,0.5,seed_42,5,0.6204986572265625,0.6035492378992213,0.612607394809824
filtered,fedgen_zhu_pyhat_full,full,0.5,seed_42,0,8.389549255371094,0.6269491501029087,0.6415661108956366
filtered,fedgen_zhu_pyhat_full,full,0.5,seed_42,1,16.779098510742188,0.6279148735589171,0.6439588614098
filtered,fedgen_zhu_pyhat_full,full,0.5,seed_42,2,25.16864776611328,0.6308397141582348,0.6446957229847944
filtered,fedgen_zhu_pyhat_full,full,0.5,seed_42,3,33.558197021484375,0.6293009038702342,0.6425869033613872
filtered,fedgen_zhu_pyhat_full,full,0.5,seed_42,4,41.94774627685547,0.6273875919342535,0.6410339032945229
filtered,fedgen_zhu_pyhat_full,full,0.5,seed_42,5,50.33729553222656,0.6261161645964967,0.6401569662521945
filtered,fedgen_zhu_pyhat_full,full,0.5,seed_42,6,58.726844787597656,0.625461146533485,0.6409968954812003
filtered,fedgen_zhu_pyhat_full,full,0.5,seed_42,7,67.11639404296875,0.6194212999611394,0.6360283475252806
filtered,fedgen_zhu_pyhat_full_medoid,full,0.5,seed_42,0,8.389549255371094,0.6269491501029087,0.6415661108956366
filtered,fedgen_zhu_pyhat_full_medoid,full,0.5,seed_42,1,16.779098510742188,0.6279133263288187,0.6439896884841135
filtered,fedgen_zhu_pyhat_full_medoid,full,0.5,seed_42,2,25.16864776611328,0.6286384375134934,0.6437875246840071
filtered,fedgen_zhu_pyhat_full_medoid,full,0.5,seed_42,3,33.558197021484375,0.6281262683688597,0.6436187292124762
filtered,fedgen_zhu_pyhat_full_medoid,full,0.5,seed_42,4,41.94774627685547,0.6274145785057356,0.6430929194424442
filtered,fedgen_zhu_pyhat_full_medoid,full,0.5,seed_42,5,50.33729553222656,0.62636253400308,0.6394749523508441
filtered,fedgen_zhu_pyhat_full_medoid,full,0.5,seed_42,6,58.726844787597656,0.6259760862994573,0.6420926230223742
filtered,fedgen_zhu_pyhat_full_medoid,full,0.5,seed_42,7,67.11639404296875,0.6216775212654182,0.6378790319042086
filtered,fedgen_zhu_pyhat_medoid,partial,0.5,seed_42,0,0.10341644287109375,0.6129586277868133,0.613002336370426
filtered,fedgen_zhu_pyhat_medoid,partial,0.5,seed_42,1,0.2068328857421875,0.6104198031059744,0.6109234754530418
filtered,fedgen_zhu_pyhat_medoid,partial,0.5,seed_42,2,0.31024932861328125,0.5878549993523222,0.5924229145637467
filtered,fedgen_zhu_pyhat_medoid,partial,0.5,seed_42,3,0.413665771484375,0.6246278012061198,0.6309532201318213
filtered,fedgen_zhu_pyhat_medoid,partial,0.5,seed_42,4,0.5170822143554688,0.5954941061327883,0.6024753502167626
filtered,fedgen_zhu_pyhat_medoid,partial,0.5,seed_42,5,0.6204986572265625,0.5879804329365708,0.5925000971806278
filtered,fedgen_zhu_pyhat_medoid,partial,0.5,seed_42,6,0.7239151000976562,0.5964184141970955,0.6007353572546321
filtered,fedgen_zhu_pyhat_medoid,partial,0.5,seed_42,7,0.82733154296875,0.5874380028497819,0.6033040672787233
filtered,fedgen_zhu_pyhat_medoid,partial,0.5,seed_42,8,0.9307479858398438,0.5961629773024942,0.6088976360818672
filtered,fedgen_full,full,0.5,seed_7,0,8.389511108398438,0.6206379625498352,0.635683937337114
filtered,fedgen_full,full,0.5,seed_7,1,16.779022216796875,0.6250718922264281,0.6439380205708275
filtered,fedgen_full,full,0.5,seed_7,2,25.168533325195312,0.6253802587832296,0.6437310807451233
filtered,fedgen_full,full,0.5,seed_7,3,33.55804443359375,0.6251114725312684,0.6452383254651505
filtered,fedgen_full,full,0.5,seed_7,4,41.94755554199219,0.6235904733804459,0.6425407904511362
filtered,fedgen_full,full,0.5,seed_7,5,50.337066650390625,0.6225038500841982,0.6376709810778974
filtered,fedgen_full,full,0.5,seed_7,6,58.72657775878906,0.6164166870565208,0.6341644460701661
filtered,fedgen_full,full,0.5,seed_7,7,67.1160888671875,0.6161273910102334,0.6364214118779603
filtered,fedgen_full_medoid,full,0.5,seed_7,0,8.389511108398438,0.6206379625498352,0.635683937337114
filtered,fedgen_full_medoid,full,0.5,seed_7,1,16.779022216796875,0.6255987420659479,0.6438517583972618
filtered,fedgen_full_medoid,full,0.5,seed_7,2,25.168533325195312,0.6263964651189567,0.6446874990262783
filtered,fedgen_full_medoid,full,0.5,seed_7,3,33.55804443359375,0.6282835101253615,0.6459120643274969
filtered,fedgen_full_medoid,full,0.5,seed_7,4,41.94755554199219,0.6271808388146058,0.6439888456560668
filtered,fedgen_full_medoid,full,0.5,seed_7,5,50.337066650390625,0.6249017328977101,0.6419948421988373
filtered,fedgen_full_medoid,full,0.5,seed_7,6,58.72657775878906,0.6272524431842714,0.6427873304249125
filtered,fedgen_full_medoid,full,0.5,seed_7,7,67.1160888671875,0.6243393687301197,0.6434283650050234
filtered,fedgen_full_medoid,full,0.5,seed_7,8,75.50559997558594,0.6236961168122741,0.6386832686424497
filtered,fedgen_gmm,partial,0.5,seed_7,0,0.0196075439453125,0.4778757610213158,0.47135969413412615
filtered,fedgen_gmm,partial,0.5,seed_7,1,0.039215087890625,0.5949090012809626,0.6020460314879537
filtered,fedgen_gmm,partial,0.5,seed_7,2,0.0588226318359375,0.6127202464053887,0.6157250668349871
filtered,fedgen_gmm,partial,0.5,seed_7,3,0.07843017578125,0.6380548798917659,0.6334791119371166
filtered,fedgen_gmm,partial,0.5,seed_7,4,0.0980377197265625,0.6425749866866247,0.6296453042448344
filtered,fedgen_gmm,partial,0.5,seed_7,5,0.117645263671875,0.6406459505749938,0.6387306841051366
filtered,fedgen_gmm,partial,0.5,seed_7,6,0.1372528076171875,0.590642820132702,0.5897649796978047
filtered,fedgen_gmm,partial,0.5,seed_7,7,0.1568603515625,0.5816995423077477,0.5841035504667811
filtered,fedgen_gmm,partial,0.5,seed_7,8,0.1764678955078125,0.6435330099742368,0.6381251376938396
filtered,fedgen_gmm,partial,0.5,seed_7,9,0.196075439453125,0.6456356596957356,0.6408122905987333
filtered,fedgen_gmm,partial,0.5,seed_7,10,0.2156829833984375,0.6031366671944041,0.6039455105027357
filtered,fedgen_gmm,partial,0.5,seed_7,11,0.23529052734375,0.5920005325350105,0.5955268331676027
filtered,fedgen_gmm,partial,0.5,seed_7,12,0.2548980712890625,0.6410197325810676,0.6367854114331515
filtered,fedgen_gmm,partial,0.5,seed_7,13,0.274505615234375,0.6460019934080801,0.6318718899325824
filtered,fedgen_gmm,partial,0.5,seed_7,14,0.2941131591796875,0.654938362670735,0.6423949045783288
filtered,fedgen_gmm,partial,0.5,seed_7,15,0.313720703125,0.6581453388793737,0.642705320701946
filtered,fedgen_gmm,partial,0.5,seed_7,16,0.3333282470703125,0.6259010996128327,0.6119577659376612
filtered,fedgen_gmm,partial,0.5,seed_7,17,0.352935791015625,0.5817051555146159,0.5885014782948537
filtered,fedgen_gmm,partial,0.5,seed_7,18,0.3725433349609375,0.6123486593071288,0.6098403775624462
filtered,fedgen_gmm,partial,0.5,seed_7,19,0.39215087890625,0.5499757480677615,0.5715182505219021
filtered,fedgen_gmm,partial,0.5,seed_7,20,0.4117584228515625,0.6041730954676953,0.6122597920911774
filtered,fedgen_gmm_full,full,0.5,seed_7,0,8.305740356445312,0.6238665639977546,0.6432284742866188
filtered,fedgen_gmm_full,full,0.5,seed_7,1,16.611480712890625,0.6291092992127117,0.6449594387725522
filtered,fedgen_gmm_full,full,0.5,seed_7,2,24.917221069335938,0.6300096791836383,0.6464425224219078
